scenario,behavior,characteristics,mean,standard_deviation,min,max,value_absence,value_presence,independent_charac,booleans,strings
Nevada,wishcycling,ht,0.647804995,0.119420967,0.0,1.0,0,1,True,,
Nevada,wishcycling,kn,0.359594314,0.073240233,0.0,1.0,0,1,True,,
Nevada,wishcycling,name,,,,,,,,,wishcycling
Nevada,wishcycling,ns,0.595056791,1e-06,0.0,1.0,0,1,True,,
Nevada,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Nevada,wishcycling,pr,0.0365296803333333,1e-06,0.0,1.0,0,1,True,,
Nevada,wishcycling,sn,0.0365296803333333,1e-06,0.0,1.0,trash,wishcycling,False,,
New Hampshire,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
New Hampshire,recycling,availability,,,,,,,,True,
New Hampshire,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
New Hampshire,recycling,ds,0.458070884,1e-06,0.0,1.0,0,1,True,,
New Hampshire,recycling,err,-0.5,0.0719710250770111,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New Hampshire,recycling,households,577.0466377,62.50759219,473.4381779,680.6908894,,,True,,
New Hampshire,recycling,ht,0.67458428,0.102077189,0.0,1.0,0,1,True,,
New Hampshire,recycling,kn,0.303955729,0.061562301,0.0,1.0,0,1,True,,
New Hampshire,recycling,name,,,,,,,,,recycling
New Hampshire,recycling,ns,0.761380698,1e-06,0.0,1.0,0,1,True,,
New Hampshire,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
New Hampshire,recycling,pr,0.3310502283333333,1e-06,0.0,1.0,0,1,True,,
New Hampshire,recycling,sn,0.3310502283333333,1e-06,0.0,1.0,trash,recycling,False,,
New Hampshire,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
New Hampshire,trash,availability,,,,,,,,True,
New Hampshire,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
New Hampshire,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
New Hampshire,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New Hampshire,trash,households,577.0466377,62.50759219,473.4381779,680.6908894,,,True,,
New Hampshire,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
New Hampshire,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
New Hampshire,trash,name,,,,,,,,,trash
New Hampshire,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
New Hampshire,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
New Hampshire,trash,pr,0.602739726,1e-06,0.0,1.0,0,1,True,,
New Hampshire,trash,sn,0.602739726,1e-06,0.0,1.0,recycling,trash,False,,
New Hampshire,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
New Hampshire,wishcycling,availability,,,,,,,,True,
New Hampshire,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
New Hampshire,wishcycling,ds,0.458070884,1e-06,0.0,1.0,0,1,True,,
New Hampshire,wishcycling,err,-1.5,0.0719710250770111,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New Hampshire,wishcycling,households,577.0466377,62.50759219,473.4381779,680.6908894,,,True,,
New Hampshire,wishcycling,ht,0.67458428,0.102077189,0.0,1.0,0,1,True,,
New Hampshire,wishcycling,kn,0.303955729,0.061562301,0.0,1.0,0,1,True,,
New Hampshire,wishcycling,name,,,,,,,,,wishcycling
New Hampshire,wishcycling,ns,0.761380698,1e-06,0.0,1.0,0,1,True,,
New Hampshire,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
New Hampshire,wishcycling,pr,0.0662100456666666,1e-06,0.0,1.0,0,1,True,,
New Hampshire,wishcycling,sn,0.0662100456666666,1e-06,0.0,1.0,trash,wishcycling,False,,
New Jersey,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
New Jersey,recycling,availability,,,,,,,,True,
New Jersey,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
New Jersey,recycling,ds,0.003485952,1e-06,0.0,1.0,0,1,True,,
New Jersey,recycling,err,-0.5,0.0719710250770111,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New Jersey,recycling,households,511.3724684,59.76835443,412.3280063,610.4962025,,,True,,
New Jersey,recycling,ht,0.638194948,0.10900456,0.0,1.0,0,1,True,,
New Jersey,recycling,kn,0.240941587,0.061677385,0.0,1.0,0,1,True,,
New Jersey,recycling,name,,,,,,,,,recycling
New Jersey,recycling,ns,0.662932343,1e-06,0.0,1.0,0,1,True,,
New Jersey,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
New Jersey,recycling,pr,0.2511415533333333,1e-06,0.0,1.0,0,1,True,,
New Jersey,recycling,sn,0.2511415533333333,1e-06,0.0,1.0,trash,recycling,False,,
New Jersey,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
New Jersey,trash,availability,,,,,,,,True,
New Jersey,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
New Jersey,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
New Jersey,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New Jersey,trash,households,511.3724684,59.76835443,412.3280063,610.4962025,,,True,,
New Jersey,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
New Jersey,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
New Jersey,trash,name,,,,,,,,,trash
New Jersey,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
New Jersey,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
New Jersey,trash,pr,0.698630137,1e-06,0.0,1.0,0,1,True,,
New Jersey,trash,sn,0.698630137,1e-06,0.0,1.0,recycling,trash,False,,
New Jersey,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
New Jersey,wishcycling,availability,,,,,,,,True,
New Jersey,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
New Jersey,wishcycling,ds,0.003485952,1e-06,0.0,1.0,0,1,True,,
New Jersey,wishcycling,err,-1.5,0.0719710250770111,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New Jersey,wishcycling,households,511.3724684,59.76835443,412.3280063,610.4962025,,,True,,
New Jersey,wishcycling,ht,0.638194948,0.10900456,0.0,1.0,0,1,True,,
New Jersey,wishcycling,kn,0.240941587,0.061677385,0.0,1.0,0,1,True,,
New Jersey,wishcycling,name,,,,,,,,,wishcycling
New Jersey,wishcycling,ns,0.662932343,1e-06,0.0,1.0,0,1,True,,
New Jersey,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
New Jersey,wishcycling,pr,0.0502283106666666,1e-06,0.0,1.0,0,1,True,,
New Jersey,wishcycling,sn,0.0502283106666666,1e-06,0.0,1.0,trash,wishcycling,False,,
New Mexico,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
New Mexico,recycling,availability,,,,,,,,True,
New Mexico,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
New Mexico,recycling,ds,0.336986264,1e-06,0.0,1.0,0,1,True,,
New Mexico,recycling,err,-1.0,0.0500409052078838,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New Mexico,recycling,households,538.4741201,66.95928226,427.5921325,649.4278813,,,True,,
New Mexico,recycling,ht,0.684863329,0.130851236,0.0,1.0,0,1,True,,
New Mexico,recycling,kn,0.336537105,0.073927987,0.0,1.0,0,1,True,,
New Mexico,recycling,name,,,,,,,,,recycling
New Mexico,recycling,ns,0.664933394,1e-06,0.0,1.0,0,1,True,,
New Mexico,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
New Mexico,recycling,pr,0.1141552516666666,1e-06,0.0,1.0,0,1,True,,
New Mexico,recycling,sn,0.1141552516666666,1e-06,0.0,1.0,trash,recycling,False,,
New Mexico,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
New Mexico,trash,availability,,,,,,,,True,
New Mexico,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
New Mexico,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
New Mexico,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New Mexico,trash,households,538.4741201,66.95928226,427.5921325,649.4278813,,,True,,
New Mexico,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
New Mexico,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
New Mexico,trash,name,,,,,,,,,trash
New Mexico,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
New Mexico,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
New Mexico,trash,pr,0.863013699,1e-06,0.0,1.0,0,1,True,,
New Mexico,trash,sn,0.863013699,1e-06,0.0,1.0,recycling,trash,False,,
New Mexico,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
New Mexico,wishcycling,availability,,,,,,,,True,
New Mexico,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
New Mexico,wishcycling,ds,0.336986264,1e-06,0.0,1.0,0,1,True,,
New Mexico,wishcycling,err,-2.0,0.0500409052078838,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New Mexico,wishcycling,households,538.4741201,66.95928226,427.5921325,649.4278813,,,True,,
New Mexico,wishcycling,ht,0.684863329,0.130851236,0.0,1.0,0,1,True,,
New Mexico,wishcycling,kn,0.336537105,0.073927987,0.0,1.0,0,1,True,,
New Mexico,wishcycling,name,,,,,,,,,wishcycling
New Mexico,wishcycling,ns,0.664933394,1e-06,0.0,1.0,0,1,True,,
New Mexico,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
New Mexico,wishcycling,pr,0.0228310503333333,1e-06,0.0,1.0,0,1,True,,
New Mexico,wishcycling,sn,0.0228310503333333,1e-06,0.0,1.0,trash,wishcycling,False,,
New York,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
New York,recycling,availability,,,,,,,,True,
New York,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
New York,recycling,ds,0.119926165,1e-06,0.0,1.0,0,1,True,,
New York,recycling,err,0.5,0.0669537823002131,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New York,recycling,households,474.8906422,58.79195499,377.6571817,572.4094936,,,True,,
New York,recycling,ht,0.490872445,0.104728409,0.0,1.0,0,1,True,,
New York,recycling,kn,0.257869793,0.067848965,0.0,1.0,0,1,True,,
New York,recycling,name,,,,,,,,,recycling
New York,recycling,ns,0.604880946,1e-06,0.0,1.0,0,1,True,,
New York,recycling,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
New York,recycling,pr,0.6164383566666666,1e-06,0.0,1.0,0,1,True,,
New York,recycling,sn,0.6164383566666666,1e-06,0.0,1.0,trash,recycling,False,,
New York,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
New York,trash,availability,,,,,,,,True,
New York,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
New York,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
New York,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New York,trash,households,474.8906422,58.79195499,377.6571817,572.4094936,,,True,,
New York,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
New York,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
New York,trash,name,,,,,,,,,trash
New York,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
New York,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
New York,trash,pr,0.260273973,1e-06,0.0,1.0,0,1,True,,
New York,trash,sn,0.260273973,1e-06,0.0,1.0,recycling,trash,False,,
New York,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
New York,wishcycling,availability,,,,,,,,True,
New York,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
New York,wishcycling,ds,0.119926165,1e-06,0.0,1.0,0,1,True,,
New York,wishcycling,err,-0.5,0.0669537823002131,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
New York,wishcycling,households,474.8906422,58.79195499,377.6571817,572.4094936,,,True,,
New York,wishcycling,ht,0.490872445,0.104728409,0.0,1.0,0,1,True,,
New York,wishcycling,kn,0.257869793,0.067848965,0.0,1.0,0,1,True,,
New York,wishcycling,name,,,,,,,,,wishcycling
New York,wishcycling,ns,0.604880946,1e-06,0.0,1.0,0,1,True,,
New York,wishcycling,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
New York,wishcycling,pr,0.1232876713333333,1e-06,0.0,1.0,0,1,True,,
New York,wishcycling,sn,0.1232876713333333,1e-06,0.0,1.0,trash,wishcycling,False,,
North Carolina,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
North Carolina,recycling,availability,,,,,,,,True,
North Carolina,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
North Carolina,recycling,ds,0.303923101,1e-06,0.0,1.0,0,1,True,,
North Carolina,recycling,err,-1.0,0.0500409052078838,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
North Carolina,recycling,households,644.2700244,70.72233956,527.269537,761.4095857,,,True,,
North Carolina,recycling,ht,0.697863439,0.124674693,0.0,1.0,0,1,True,,
North Carolina,recycling,kn,0.327210874,0.070788249,0.0,1.0,0,1,True,,
North Carolina,recycling,name,,,,,,,,,recycling
North Carolina,recycling,ns,0.743428761,1e-06,0.0,1.0,0,1,True,,
North Carolina,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
North Carolina,recycling,pr,0.0913242016666666,1e-06,0.0,1.0,0,1,True,,
North Carolina,recycling,sn,0.0913242016666666,1e-06,0.0,1.0,trash,recycling,False,,
North Carolina,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
North Carolina,trash,availability,,,,,,,,True,
North Carolina,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
North Carolina,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
North Carolina,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
North Carolina,trash,households,644.2700244,70.72233956,527.269537,761.4095857,,,True,,
North Carolina,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
North Carolina,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
North Carolina,trash,name,,,,,,,,,trash
North Carolina,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
North Carolina,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
North Carolina,trash,pr,0.890410959,1e-06,0.0,1.0,0,1,True,,
North Carolina,trash,sn,0.890410959,1e-06,0.0,1.0,recycling,trash,False,,
North Carolina,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
North Carolina,wishcycling,availability,,,,,,,,True,
North Carolina,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
North Carolina,wishcycling,ds,0.303923101,1e-06,0.0,1.0,0,1,True,,
North Carolina,wishcycling,err,-2.0,0.0500409052078838,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
North Carolina,wishcycling,households,644.2700244,70.72233956,527.269537,761.4095857,,,True,,
North Carolina,wishcycling,ht,0.697863439,0.124674693,0.0,1.0,0,1,True,,
North Carolina,wishcycling,kn,0.327210874,0.070788249,0.0,1.0,0,1,True,,
North Carolina,wishcycling,name,,,,,,,,,wishcycling
North Carolina,wishcycling,ns,0.743428761,1e-06,0.0,1.0,0,1,True,,
North Carolina,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
North Carolina,wishcycling,pr,0.0182648403333333,1e-06,0.0,1.0,0,1,True,,
North Carolina,wishcycling,sn,0.0182648403333333,1e-06,0.0,1.0,trash,wishcycling,False,,
North Dakota,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
North Dakota,recycling,availability,,,,,,,,True,
North Dakota,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
North Dakota,recycling,ds,0.362428736,1e-06,0.0,1.0,0,1,True,,
North Dakota,recycling,err,-0.5,0.0719710250770111,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
North Dakota,recycling,households,556.506993,54.17307692,466.6101399,646.4195804,,,True,,
North Dakota,recycling,ht,0.701011328,0.099106938,0.0,1.0,0,1,True,,
North Dakota,recycling,kn,0.385224137,0.064751849,0.0,1.0,0,1,True,,
North Dakota,recycling,name,,,,,,,,,recycling
North Dakota,recycling,ns,0.759070797,1e-06,0.0,1.0,0,1,True,,
North Dakota,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
North Dakota,recycling,pr,0.1712328766666666,1e-06,0.0,1.0,0,1,True,,
North Dakota,recycling,sn,0.1712328766666666,1e-06,0.0,1.0,trash,recycling,False,,
North Dakota,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
North Dakota,trash,availability,,,,,,,,True,
North Dakota,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
North Dakota,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
North Dakota,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
North Dakota,trash,households,556.506993,54.17307692,466.6101399,646.4195804,,,True,,
North Dakota,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
North Dakota,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
North Dakota,trash,name,,,,,,,,,trash
North Dakota,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
North Dakota,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
North Dakota,trash,pr,0.794520548,1e-06,0.0,1.0,0,1,True,,
North Dakota,trash,sn,0.794520548,1e-06,0.0,1.0,recycling,trash,False,,
North Dakota,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
North Dakota,wishcycling,availability,,,,,,,,True,
North Dakota,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
North Dakota,wishcycling,ds,0.362428736,1e-06,0.0,1.0,0,1,True,,
North Dakota,wishcycling,err,-1.5,0.0719710250770111,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
North Dakota,wishcycling,households,556.506993,54.17307692,466.6101399,646.4195804,,,True,,
North Dakota,wishcycling,ht,0.701011328,0.099106938,0.0,1.0,0,1,True,,
North Dakota,wishcycling,kn,0.385224137,0.064751849,0.0,1.0,0,1,True,,
North Dakota,wishcycling,name,,,,,,,,,wishcycling
North Dakota,wishcycling,ns,0.759070797,1e-06,0.0,1.0,0,1,True,,
North Dakota,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
North Dakota,wishcycling,pr,0.0342465753333333,1e-06,0.0,1.0,0,1,True,,
North Dakota,wishcycling,sn,0.0342465753333333,1e-06,0.0,1.0,trash,wishcycling,False,,
Ohio,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Ohio,recycling,availability,,,,,,,,True,
Ohio,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Ohio,recycling,ds,0.263541115,1e-06,0.0,1.0,0,1,True,,
Ohio,recycling,err,-1.0,0.0500409052078838,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Ohio,recycling,households,506.2089197,56.40106084,412.6474345,599.8036372,,,True,,
Ohio,recycling,ht,0.753558859,0.124699832,0.0,1.0,0,1,True,,
Ohio,recycling,kn,0.313290239,0.068025761,0.0,1.0,0,1,True,,
Ohio,recycling,name,,,,,,,,,recycling
Ohio,recycling,ns,0.683259203,1e-06,0.0,1.0,0,1,True,,
Ohio,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Ohio,recycling,pr,0.1255707766666666,1e-06,0.0,1.0,0,1,True,,
Ohio,recycling,sn,0.1255707766666666,1e-06,0.0,1.0,trash,recycling,False,,
Ohio,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Ohio,trash,availability,,,,,,,,True,
Ohio,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Ohio,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Ohio,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Ohio,trash,households,506.2089197,56.40106084,412.6474345,599.8036372,,,True,,
Ohio,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Ohio,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Ohio,trash,name,,,,,,,,,trash
Ohio,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Ohio,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Ohio,trash,pr,0.849315068,1e-06,0.0,1.0,0,1,True,,
Ohio,trash,sn,0.849315068,1e-06,0.0,1.0,recycling,trash,False,,
Ohio,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Ohio,wishcycling,availability,,,,,,,,True,
Ohio,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Ohio,wishcycling,ds,0.263541115,1e-06,0.0,1.0,0,1,True,,
Ohio,wishcycling,err,-2.0,0.0500409052078838,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Ohio,wishcycling,households,506.2089197,56.40106084,412.6474345,599.8036372,,,True,,
Ohio,wishcycling,ht,0.753558859,0.124699832,0.0,1.0,0,1,True,,
Ohio,wishcycling,kn,0.313290239,0.068025761,0.0,1.0,0,1,True,,
Ohio,wishcycling,name,,,,,,,,,wishcycling
Ohio,wishcycling,ns,0.683259203,1e-06,0.0,1.0,0,1,True,,
Ohio,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Ohio,wishcycling,pr,0.0251141553333333,1e-06,0.0,1.0,0,1,True,,
Ohio,wishcycling,sn,0.0251141553333333,1e-06,0.0,1.0,trash,wishcycling,False,,
Oklahoma,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Oklahoma,recycling,availability,,,,,,,,True,
Oklahoma,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Oklahoma,recycling,ds,0.430736553,1e-06,0.0,1.0,0,1,True,,
Oklahoma,recycling,err,-1.0,0.0500409052078838,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Oklahoma,recycling,households,499.177403,45.05598651,424.2664418,574.1008432,,,True,,
Oklahoma,recycling,ht,0.769453298,0.121631468,0.0,1.0,0,1,True,,
Oklahoma,recycling,kn,0.334385817,0.064931808,0.0,1.0,0,1,True,,
Oklahoma,recycling,name,,,,,,,,,recycling
Oklahoma,recycling,ns,0.708822269,1e-06,0.0,1.0,0,1,True,,
Oklahoma,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Oklahoma,recycling,pr,0.0799086766666666,1e-06,0.0,1.0,0,1,True,,
Oklahoma,recycling,sn,0.0799086766666666,1e-06,0.0,1.0,trash,recycling,False,,
Oklahoma,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Oklahoma,trash,availability,,,,,,,,True,
Oklahoma,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Oklahoma,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Oklahoma,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Oklahoma,trash,households,499.177403,45.05598651,424.2664418,574.1008432,,,True,,
Oklahoma,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Oklahoma,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Oklahoma,trash,name,,,,,,,,,trash
Oklahoma,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Oklahoma,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Oklahoma,trash,pr,0.904109589,1e-06,0.0,1.0,0,1,True,,
Oklahoma,trash,sn,0.904109589,1e-06,0.0,1.0,recycling,trash,False,,
Oklahoma,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Oklahoma,wishcycling,availability,,,,,,,,True,
Oklahoma,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Oklahoma,wishcycling,ds,0.430736553,1e-06,0.0,1.0,0,1,True,,
Oklahoma,wishcycling,err,-2.0,0.0500409052078838,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Oklahoma,wishcycling,households,499.177403,45.05598651,424.2664418,574.1008432,,,True,,
Oklahoma,wishcycling,ht,0.769453298,0.121631468,0.0,1.0,0,1,True,,
Oklahoma,wishcycling,kn,0.334385817,0.064931808,0.0,1.0,0,1,True,,
Oklahoma,wishcycling,name,,,,,,,,,wishcycling
Oklahoma,wishcycling,ns,0.708822269,1e-06,0.0,1.0,0,1,True,,
Oklahoma,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Oklahoma,wishcycling,pr,0.0159817353333333,1e-06,0.0,1.0,0,1,True,,
Oklahoma,wishcycling,sn,0.0159817353333333,1e-06,0.0,1.0,trash,wishcycling,False,,
Oregon,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Oregon,recycling,availability,,,,,,,,True,
Oregon,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Oregon,recycling,ds,0.020996004,1e-06,0.0,1.0,0,1,True,,
Oregon,recycling,err,1.0,0.0273972605,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Oregon,recycling,households,611.9901291,64.80030372,504.6302202,719.4012908,,,True,,
Oregon,recycling,ht,0.69234857,0.111740143,0.0,1.0,0,1,True,,
Oregon,recycling,kn,0.368583886,0.068257576,0.0,1.0,0,1,True,,
Oregon,recycling,name,,,,,,,,,recycling
Oregon,recycling,ns,0.634382793,1e-06,0.0,1.0,0,1,True,,
Oregon,recycling,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Oregon,recycling,pr,0.7876712333333333,1e-06,0.0,1.0,0,1,True,,
Oregon,recycling,sn,0.7876712333333333,1e-06,0.0,1.0,trash,recycling,False,,
Oregon,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Oregon,trash,availability,,,,,,,,True,
Oregon,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Oregon,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Oregon,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Oregon,trash,households,611.9901291,64.80030372,504.6302202,719.4012908,,,True,,
Oregon,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Oregon,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Oregon,trash,name,,,,,,,,,trash
Oregon,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Oregon,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Oregon,trash,pr,0.054794521,1e-06,0.0,1.0,0,1,True,,
Oregon,trash,sn,0.054794521,1e-06,0.0,1.0,recycling,trash,False,,
Oregon,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Oregon,wishcycling,availability,,,,,,,,True,
Oregon,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Oregon,wishcycling,ds,0.020996004,1e-06,0.0,1.0,0,1,True,,
Oregon,wishcycling,err,0.0,0.0273972605,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Oregon,wishcycling,households,611.9901291,64.80030372,504.6302202,719.4012908,,,True,,
Oregon,wishcycling,ht,0.69234857,0.111740143,0.0,1.0,0,1,True,,
Oregon,wishcycling,kn,0.368583886,0.068257576,0.0,1.0,0,1,True,,
Oregon,wishcycling,name,,,,,,,,,wishcycling
Oregon,wishcycling,ns,0.634382793,1e-06,0.0,1.0,0,1,True,,
Oregon,wishcycling,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Oregon,wishcycling,pr,0.1575342466666666,1e-06,0.0,1.0,0,1,True,,
Oregon,wishcycling,sn,0.1575342466666666,1e-06,0.0,1.0,trash,wishcycling,False,,
