,sn,pbc,kn,ds,high_prob_habit,Y
4949,0.29248046875,0.01123046875,0.73486328125,-0.75732421875,0.79052734375,0.6059883943261846
4950,0.29248046875,0.14599609375,0.22998046875,-0.46533203125,0.79052734375,0.6150166860501559
4951,0.90087890625,0.01123046875,0.22998046875,-0.46533203125,0.79052734375,0.6366544600951595
4952,0.90087890625,0.14599609375,0.73486328125,-0.46533203125,0.79052734375,0.6338399372936604
4953,0.90087890625,0.14599609375,0.22998046875,-0.75732421875,0.79052734375,0.6285369233175251
4954,0.90087890625,0.14599609375,0.22998046875,-0.46533203125,0.08642578125,0.43636503061987797
4955,0.90087890625,0.14599609375,0.22998046875,-0.46533203125,0.79052734375,0.6366581452829674
4956,0.79248046875,0.51123046875,0.23486328125,-0.25732421875,0.58642578125,0.5123631121359851
4957,0.40087890625,0.51123046875,0.23486328125,-0.25732421875,0.58642578125,0.4712095375073002
4958,0.79248046875,0.64599609375,0.23486328125,-0.25732421875,0.58642578125,0.5103790879707296
4959,0.79248046875,0.51123046875,0.72998046875,-0.25732421875,0.58642578125,0.5156725643749944
