,location,year,bale,material,value
383,Ohio_Coshocton,2020,cardboard_bale,paper,3.156769713408382
384,Ohio_Coshocton,2020,cardboard_bale,pet,0.0
385,Ohio_Coshocton,2020,cardboard_bale,film,0.0
386,Ohio_Coshocton,2020,cardboard_bale,other,0.0
387,Ohio_Coshocton,2020,glass_bale,aluminum,0.0
388,Ohio_Coshocton,2020,glass_bale,cardboard,0.0
389,Ohio_Coshocton,2020,glass_bale,iron,0.0
390,Ohio_Coshocton,2020,glass_bale,glass,174.98368507139998
391,Ohio_Coshocton,2020,glass_bale,hdpe,0.0
392,Ohio_Coshocton,2020,glass_bale,paper,0.0
393,Ohio_Coshocton,2020,glass_bale,pet,0.0
394,Ohio_Coshocton,2020,glass_bale,film,0.0
395,Ohio_Coshocton,2020,glass_bale,other,0.0
396,Ohio_Coshocton,2020,pet_bale,aluminum,0.9019777580999992
397,Ohio_Coshocton,2020,pet_bale,cardboard,9.384477254525109
398,Ohio_Coshocton,2020,pet_bale,iron,0.0
399,Ohio_Coshocton,2020,pet_bale,glass,0.4329493238879998
400,Ohio_Coshocton,2020,pet_bale,hdpe,15.03296263499999
401,Ohio_Coshocton,2020,pet_bale,paper,0.46404514787103324
402,Ohio_Coshocton,2020,pet_bale,pet,273.59991995700005
403,Ohio_Coshocton,2020,pet_bale,film,0.022894796650494834
404,Ohio_Coshocton,2020,pet_bale,other,0.6013185054000001
405,Ohio_Coshocton,2020,hdpe_bale,aluminum,0.8749184253570021
406,Ohio_Coshocton,2020,hdpe_bale,cardboard,8.915253391798842
407,Ohio_Coshocton,2020,hdpe_bale,iron,0.0
408,Ohio_Coshocton,2020,hdpe_bale,glass,0.39831337797695987
409,Ohio_Coshocton,2020,hdpe_bale,hdpe,94.70766460050001
410,Ohio_Coshocton,2020,hdpe_bale,paper,0.44084289047748193
411,Ohio_Coshocton,2020,hdpe_bale,pet,0.2705933274299994
412,Ohio_Coshocton,2020,hdpe_bale,film,0.018315837320395878
413,Ohio_Coshocton,2020,hdpe_bale,other,0.5712525801300004
414,Ohio_Coshocton,2020,iron_bale,aluminum,0.0
415,Ohio_Coshocton,2020,iron_bale,cardboard,0.0
416,Ohio_Coshocton,2020,iron_bale,iron,29.4646067646
417,Ohio_Coshocton,2020,iron_bale,glass,0.0
418,Ohio_Coshocton,2020,iron_bale,hdpe,0.0
419,Ohio_Coshocton,2020,iron_bale,paper,0.0
420,Ohio_Coshocton,2020,iron_bale,pet,0.0
421,Ohio_Coshocton,2020,iron_bale,film,0.0007326334928158351
422,Ohio_Coshocton,2020,iron_bale,other,0.0
423,Ohio_Coshocton,2020,aluminum_bale,aluminum,23.331158009520003
424,Ohio_Coshocton,2020,aluminum_bale,cardboard,0.0
425,Ohio_Coshocton,2020,aluminum_bale,iron,0.0
426,Ohio_Coshocton,2020,aluminum_bale,glass,2.4894586123560023
427,Ohio_Coshocton,2020,aluminum_bale,hdpe,0.0
428,Ohio_Coshocton,2020,aluminum_bale,paper,0.0
429,Ohio_Coshocton,2020,aluminum_bale,pet,0.0
430,Ohio_Coshocton,2020,aluminum_bale,film,0.0
431,Ohio_Coshocton,2020,aluminum_bale,other,0.0
432,Ohio_Hocking,2020,vacuum,aluminum,23.861687055
433,Ohio_Hocking,2020,vacuum,cardboard,620.4038634299999
434,Ohio_Hocking,2020,vacuum,iron,23.861687055
435,Ohio_Hocking,2020,vacuum,glass,143.17012233000003
436,Ohio_Hocking,2020,vacuum,hdpe,119.308435275
